,price,volume,std,sec,min_start,max_start,end,sl,mid,down,prev_end,next_sl,implied_prob
4,40200.93939393939,18279.0,35.70055477658416,LKU2,39939.00358507962,39992.59393939394,40171.17575757576,39831.901920749864,39903.30303030303,39754.48484848485,39888.42121212121,40129.538284386224,0.3946571381383234
5,40465.50505050505,11727.0,35.70055477658416,LKU2,40236.63994871598,40280.30909090909,40439.048484848485,40129.538284386224,40200.93939393939,39903.30303030303,40171.17575757576,40394.103940951885,0.4165815382941742
6,40697.0,0.0,35.70055477658416,LKU2,40501.20560528164,40534.95353535354,40673.850505050505,40394.103940951885,40465.50505050505,40200.93939393939,40439.048484848485,,0.44317123166524197
0,2088.6,0.0,1.2797666154769627,MMU2,,,,,,,,1670.88,
1,2099.0545454545454,12432.0,1.2797666154769627,MMU2,2089.879766615477,2091.7363636363634,2098.009090909091,1670.88,2088.6,0,,2096.4950122235914,0.9831408678630522
2,2106.0242424242424,14522.0,1.2797666154769627,MMU2,2100.3343120700224,2101.1454545454544,2105.327272727273,2096.4950122235914,2099.0545454545454,2088.6,2098.009090909091,2103.4647091932884,0.4806098147102747
3,2116.478787878788,17845.5,1.2797666154769627,MMU2,2107.3040090397194,2109.160606060606,2115.4333333333334,2103.4647091932884,2106.0242424242424,2099.0545454545454,2105.327272727273,2113.919254647834,0.39834138837418087
4,2125.7717171717172,21927.0,1.2797666154769627,MMU2,2117.758554494265,2119.266666666667,2124.8424242424244,2113.919254647834,2116.478787878788,2106.0242424242424,2115.4333333333334,2123.212183940763,0.42051493322108136
5,2130.418181818182,21154.0,1.2797666154769627,MMU2,2127.0514837871942,2127.1656565656567,2129.9535353535352,2123.212183940763,2125.7717171717172,2116.478787878788,2124.8424242424244,2127.858648587228,0.5779829587699937
6,2155.973737373737,51813.0,1.2797666154769627,MMU2,2131.697948433659,2138.0848484848484,2153.4181818181814,2127.858648587228,2130.418181818182,2125.7717171717172,2129.9535353535352,2150.8626262626262,0.27515173334655574
7,2160.6202020202018,51994.0,1.2797666154769627,MMU2,2157.253503989214,2157.3676767676766,2160.155555555555,2150.8626262626262,2155.973737373737,2130.418181818182,2153.4181818181814,,0.6938570081153479
8,2164.1050505050503,59979.0,1.2797666154769627,MMU2,,,,,2160.6202020202018,2155.973737373737,2160.155555555555,2161.5455172740963,
9,2172.2363636363634,67023.0,1.2797666154769627,MMU2,2165.3848171205273,2166.5444444444443,2171.4232323232322,2161.5455172740963,2164.1050505050503,2160.6202020202018,,2169.6768304054094,0.4473821614014136
10,2203.6,0.0,1.2797666154769627,MMU2,2173.5161302518404,2181.6454545454544,2200.4636363636364,2169.6768304054094,2172.2363636363634,2164.1050505050503,2171.4232323232322,,0.25673212102491905
0,37.49,0.0,0.08206912550124633,FLOT,,,,,,,,,
1,37.721212121212126,362759.0,0.08206912550124633,FLOT,,,,,37.49,0,,37.557073870209635,
2,38.61303030303031,1172097.0,0.08206912550124633,FLOT,37.803281246713375,37.98875757575758,38.523848484848486,37.557073870209635,37.721212121212126,37.49,,38.43466666666667,0.35059416734112353
3,39.339696969696966,582052.5,0.08206912550124633,FLOT,38.695099428531556,38.8310303030303,39.2670303030303,38.43466666666667,38.61303030303031,37.721212121212126,38.523848484848486,39.175558718694475,0.394536936463182
4,40.29757575757576,295936.5,0.08206912550124633,FLOT,39.421766095198215,39.6270606060606,40.201787878787876,39.175558718694475,39.339696969696966,38.61303030303031,39.2670303030303,40.106,0.3399383349262688
5,40.627878787878785,211374.0,0.08206912550124633,FLOT,40.379644883077006,40.39666666666667,40.594848484848484,40.106,40.29757575757576,39.339696969696966,40.201787878787876,,0.5771845134372988
0,2711.5,0.0,3.3563350690230007,SMLT,,,,,,,,,
1,2721.1717171717173,3751.5,3.3563350690230007,SMLT,,,,,2711.5,0,,2714.459047033671,
2,2750.186868686869,14273.0,3.3563350690230007,SMLT,2724.52805224074,2729.876262626263,2747.285353535354,2714.459047033671,2721.1717171717173,2711.5,,2743.4741985488226,0.38819811784724917
3,2812.0858585858587,177073.5,3.3563350690230007,SMLT,2753.5432037558917,2768.7565656565657,2805.8959595959595,2743.4741985488226,2750.186868686869,2721.1717171717173,2747.285353535354,2799.706060606061,0.283165451613233
4,2827.560606060606,143360.0,3.3563350690230007,SMLT,2815.4421936548815,2816.7282828282828,2826.0131313131315,2799.706060606061,2812.0858585858587,2750.186868686869,2805.8959595959595,2820.84793592256,0.622615030685239
5,2854.6414141414143,63576.0,3.3563350690230007,SMLT,2830.916941129629,2835.6848484848483,2851.9333333333334,2820.84793592256,2827.560606060606,2812.0858585858587,2826.0131313131315,,0.4006047830150177
6,2862.378787878788,64022.0,3.3563350690230007,SMLT,,,,,2854.6414141414143,2827.560606060606,2851.9333333333334,,
7,2872.050505050505,66564.0,3.3563350690230007,SMLT,,,,,2862.378787878788,2854.6414141414143,,,
8,2879.787878787879,71944.0,3.3563350690230007,SMLT,,,,,2872.050505050505,2862.378787878788,,2873.075208649833,
9,2903.0,0.0,3.3563350690230007,SMLT,2883.144213856902,2886.7515151515154,2900.6787878787877,2873.075208649833,2879.787878787879,2872.050505050505,,,0.4301129123835479
0,1094.0,0.0,4.062616638623726,POSI,,,,,,,,875.2,
1,1170.448484848485,1258597.0,4.062616638623726,POSI,1098.0626166386237,1116.9345454545455,1162.8036363636363,875.2,1094.0,0,,1155.158787878788,0.807703908002311
2,1234.1555555555556,574642.0,4.062616638623726,POSI,1174.5111014871086,1189.560606060606,1227.7848484848485,1155.158787878788,1170.448484848485,1094.0,1162.8036363636363,1221.4141414141413,0.3700746766488736
3,1266.919191919192,89815.0,4.062616638623726,POSI,1238.2181721941793,1243.9846464646464,1263.6428282828283,1221.4141414141413,1234.1555555555556,1170.448484848485,1227.7848484848485,,0.46620601716767873
0,0.01771,0.0,1.3265431656336423e-05,VTBR,,,,,,,,0.014168,
1,0.01794141414141414,4218015.5,1.3265431656336423e-05,VTBR,0.017723265431656338,0.017779424242424242,0.017918272727272727,0.014168,0.01771,0,,0.01789513131313131,0.9554891330919737
2,0.01806909090909091,6269815.0,1.3265431656336423e-05,VTBR,0.017954679573070478,0.01797971717171717,0.018056323232323233,0.01789513131313131,0.01794141414141414,0.01771,0.017918272727272727,0.018042560045778238,0.447088536595358
3,0.01826060606060606,6177739.0,1.3265431656336423e-05,VTBR,0.018082356340747247,0.018126545454545454,0.018241454545454547,0.018042560045778238,0.01806909090909091,0.01794141414141414,0.018056323232323233,0.01822230303030303,0.3111742756528566
4,0.018388282828282827,2963454.0,1.3265431656336423e-05,VTBR,0.018273871492262398,0.01829890909090909,0.01837551515151515,0.01822230303030303,0.01826060606060606,0.01806909090909091,0.018241454545454547,0.018361751964970155,0.4182910645430408
5,0.018436161616161614,2886739.0,1.3265431656336423e-05,VTBR,0.018401548259939164,0.018402646464646462,0.018431373737373736,0.018361751964970155,0.018388282828282827,0.01826060606060606,0.01837551515151515,0.018409630752848943,0.5794939704893657
6,0.0185,0.0,1.3265431656336423e-05,VTBR,0.018449427047817952,0.018455313131313128,0.018493616161616162,0.018409630752848943,0.018436161616161614,0.018388282828282827,0.018431373737373736,,0.5088900243976323
0,8.76,0.0,0.007498713890523157,CRU2,,,,,,,,7.008,
1,8.806464646464647,379123.0,0.007498713890523157,CRU2,8.767498713890523,8.773939393939393,8.801818181818183,7.008,8.76,0,,8.7914672186836,0.9826631660786815
2,8.834343434343435,601191.0,0.007498713890523157,CRU2,8.81396336035517,8.814828282828284,8.831555555555555,8.7914672186836,8.806464646464647,8.76,8.801818181818183,8.819346006562387,0.5719519615234421
3,8.927272727272728,303598.0,0.007498713890523157,CRU2,8.841842148233958,8.862222222222222,8.917979797979799,8.819346006562387,8.834343434343435,8.806464646464647,8.831555555555555,8.90868686868687,0.3313892551020076
4,8.978383838383838,788262.0,0.007498713890523157,CRU2,8.934771441163251,8.94260606060606,8.973272727272727,8.90868686868687,8.927272727272728,8.834343434343435,8.917979797979799,8.96338641060279,0.4645271094120741
5,9.02020202020202,491711.0,0.007498713890523157,CRU2,8.985882552274362,8.990929292929293,9.016020202020202,8.96338641060279,8.978383838383838,8.927272727272728,8.973272727272727,9.005204592420974,0.4753507456952949
6,9.057373737373737,459583.5,0.007498713890523157,CRU2,9.027700734092544,9.031353535353535,9.053656565656565,9.005204592420974,9.02020202020202,8.978383838383838,9.016020202020202,9.04237630959269,0.501992812218416
7,9.10848484848485,1192040.5,0.007498713890523157,CRU2,9.064872451264261,9.072707070707072,9.103373737373738,9.04237630959269,9.057373737373737,9.02020202020202,9.053656565656565,9.093487420703802,0.4330256595046568
8,9.136363636363637,1232827.0,0.007498713890523157,CRU2,9.115983562375373,9.116848484848486,9.133575757575757,9.093487420703802,9.10848484848485,9.057373737373737,9.103373737373738,9.12136620858259,0.5719519615234421
9,9.168888888888889,1650409.0,0.007498713890523157,CRU2,9.14386235025416,9.146121212121212,9.165636363636363,9.12136620858259,9.136363636363637,9.10848484848485,9.133575757575757,9.153891461107841,0.5336681693660101
10,9.22,0.0,0.007498713890523157,CRU2,9.176387602779412,9.184222222222223,9.21488888888889,9.153891461107841,9.168888888888889,9.136363636363637,9.165636363636363,,0.4330256595046568
0,99600.0,0.0,165.19353236054928,TRNFP,,,,,,,,79680.0,
1,100155.55555555556,6529.0,165.19353236054928,TRNFP,99765.19353236054,99766.66666666667,100100.0,79680.0,99600.0,0,,99825.16849083446,0.9836400636392564
2,101311.11111111111,35.5,165.19353236054928,TRNFP,100320.7490879161,100502.22222222222,101195.55555555556,99825.16849083446,100155.55555555556,99600.0,100100.0,,0.42784785359458066
3,101711.11111111111,160.0,165.19353236054928,TRNFP,,,,,101311.11111111111,100155.55555555556,101195.55555555556,,
0,172.36,0.0,0.13427935941615146,GAZP,,,,,,,,137.88800000000003,
1,173.57333333333335,4226789.5,0.13427935941615146,GAZP,172.49427935941617,172.72400000000002,173.45200000000003,137.88800000000003,172.36,0,,173.30477461450104,0.9763001821985177
2,177.11222222222224,5016062.0,0.13427935941615146,GAZP,173.7076126927495,174.63500000000002,176.75833333333335,173.30477461450104,173.57333333333335,172.36,173.45200000000003,176.40444444444447,0.2509098012865712
3,178.52777777777777,4221150.0,0.13427935941615146,GAZP,177.2465015816384,177.5368888888889,178.38622222222222,176.40444444444447,177.11222222222224,173.57333333333335,176.75833333333335,178.24466666666666,0.4981642250152962
4,180.85333333333335,3708412.0,0.13427935941615146,GAZP,178.66205713719393,179.22544444444443,180.6207777777778,178.24466666666666,178.52777777777777,177.11222222222224,178.38622222222222,180.38822222222223,0.2942135663957336
5,182.37,0.0,0.13427935941615146,GAZP,180.9876126927495,181.30833333333334,182.21833333333333,180.38822222222223,180.85333333333335,178.52777777777777,180.6207777777778,,0.4151391607900422
0,43.305,0.0,0.05631975417422225,RUAL,,,,,,,,34.644000000000005,
1,44.57631313131313,849822.0,0.05631975417422225,RUAL,43.361319754174225,43.68639393939394,44.44918181818181,34.644000000000005,43.305,0,,44.322050505050505,0.9056289838825944
2,45.121161616161615,177832.0,0.05631975417422225,RUAL,44.632632885487354,44.73976767676768,45.06667676767677,44.322050505050505,44.57631313131313,43.305,44.44918181818181,45.00852210781317,0.48903697647282424
3,46.07464646464646,1356539.0,0.05631975417422225,RUAL,45.17748137033584,45.40720707070707,45.97929797979798,45.00852210781317,45.121161616161615,44.57631313131313,45.06667676767677,,0.29236626176956354
4,46.256262626262625,1412481.0,0.05631975417422225,RUAL,,,,,46.07464646464646,45.121161616161615,45.97929797979798,46.14362311791418,
5,46.84651515151515,2232621.0,0.05631975417422225,RUAL,46.31258238043685,46.43333838383838,46.7874898989899,46.14362311791418,46.256262626262625,46.07464646464646,,46.728464646464644,0.35618744585686274
6,47.8,0.0,0.05631975417422225,RUAL,46.902834905689375,47.1325606060606,47.70465151515151,46.728464646464644,46.84651515151515,46.256262626262625,46.7874898989899,,0.2962886704257899
0,3882.0,0.0,2.9148415187624837,LKOH,,,,,,,,3105.6000000000004,
1,3899.777777777778,326800.5,2.9148415187624837,LKOH,3884.9148415187624,3887.3333333333335,3898.0,3105.6000000000004,3882.0,0,,3893.948094740253,0.9850127302196465
2,3922.40404040404,1054222.0,2.9148415187624837,LKOH,3902.69261929654,3906.5656565656564,3920.141414141414,3893.948094740253,3899.777777777778,3882.0,3898.0,3916.5743573665154,0.4077773812192692
3,3946.6464646464647,809657.0,2.9148415187624837,LKOH,3925.3188819228026,3929.6767676767677,3944.222222222222,3916.5743573665154,3922.40404040404,3899.777777777778,3920.141414141414,3940.81678160894,0.3950926225326586
4,3964.4242424242425,1197511.5,2.9148415187624837,LKOH,3949.561306165227,3951.979797979798,3962.6464646464647,3940.81678160894,3946.6464646464647,3922.40404040404,3944.222222222222,3958.5945593867177,0.4559741177397026
5,3982.2020202020203,710844.5,2.9148415187624837,LKOH,3967.339083943005,3969.757575757576,3980.4242424242425,3958.5945593867177,3964.4242424242425,3946.6464646464647,3962.6464646464647,,0.4559741177397026
6,3991.89898989899,862284.0,2.9148415187624837,LKOH,,,,,3982.2020202020203,3964.4242424242425,3980.4242424242425,3986.069306861465,
7,4012.909090909091,536495.0,2.9148415187624837,LKOH,3994.813831417752,3998.2020202020203,4010.808080808081,3986.069306861465,3991.89898989899,3982.2020202020203,,,0.4219537706657123
8,4019.373737373737,583153.0,2.9148415187624837,LKOH,,,,,4012.909090909091,3991.89898989899,4010.808080808081,4013.5440543362124,
9,4042.0,0.0,2.9148415187624837,LKOH,4022.2885788924996,4026.161616161616,4039.7373737373737,4013.5440543362124,4019.373737373737,4012.909090909091,,,0.4077773812192795
0,0.08948,0.0,7.73434420021037e-05,FEES,,,,,,,,0.07158400000000001,
1,0.09009414141414142,385118.5,7.73434420021037e-05,FEES,0.08955734344200211,0.08966424242424242,0.09003272727272728,0.07158400000000001,0.08948,0,,,0.9771293524280803
2,0.09032444444444444,361653.5,7.73434420021037e-05,FEES,,,,,0.09009414141414142,0.08948,0.09003272727272728,0.09016975756044024,
3,0.09101535353535353,40708.0,7.73434420021037e-05,FEES,0.09040178788644655,0.09053171717171717,0.09094626262626263,0.09016975756044024,0.09032444444444444,0.09009414141414142,,,0.38247653713253854
4,0.09126484848484849,21768.0,7.73434420021037e-05,FEES,,,,,0.09101535353535353,0.09032444444444444,0.09094626262626263,,
0,1.765,0.0,0.003142183634525448,MSNG,,,,,,,,1.412,
1,1.7831818181818182,32755.5,0.003142183634525448,MSNG,1.7681421836345252,1.7704545454545455,1.7813636363636363,1.412,1.765,0,,1.7768974509127673,0.9673349766157744
2,1.800151515151515,17241.0,0.003142183634525448,MSNG,1.7863240018163435,1.7882727272727272,1.7984545454545453,1.7768974509127673,1.7831818181818182,1.765,1.7813636363636363,1.7938671478824642,0.482482164357114
3,1.8128787878787878,36770.0,0.003142183634525448,MSNG,1.8032936987860404,1.8039696969696968,1.8116060606060604,1.7938671478824642,1.800151515151515,1.7831818181818182,1.7984545454545453,,0.5504593290216507
4,1.820151515151515,26792.0,0.003142183634525448,MSNG,,,,,1.8128787878787878,1.800151515151515,1.8116060606060604,,
0,154.55,0.0,0.29375820807188346,MTLRP,,,,,,,,123.64000000000001,
1,155.62121212121212,282195.0,0.29375820807188346,MTLRP,154.8437582080719,154.87136363636364,155.51409090909092,123.64000000000001,154.55,0,,155.03369570506837,0.9794023933499574
2,158.9878787878788,353065.0,0.29375820807188346,MTLRP,155.91497032928402,156.63121212121212,158.65121212121213,155.03369570506837,155.62121212121212,154.55,155.51409090909092,158.31454545454545,0.34260950818320923
3,160.21212121212122,399292.5,0.29375820807188346,MTLRP,159.2816369959507,159.35515151515153,160.08969696969697,158.31454545454545,158.9878787878788,155.62121212121212,158.65121212121213,159.62460479597746,0.5655003488082394
4,163.73181818181817,120513.0,0.29375820807188346,MTLRP,160.5058794201931,161.26803030303032,163.37984848484848,159.62460479597746,160.21212121212122,158.9878787878788,160.08969696969697,163.0278787878788,0.3361566306270169
5,166.18030303030304,281965.5,0.29375820807188346,MTLRP,164.02557638989006,164.46636363636364,165.93545454545455,163.0278787878788,163.73181818181817,160.21212121212122,163.37984848484848,165.59278661415928,0.41893705506186535
6,167.55757575757576,343481.0,0.29375820807188346,MTLRP,166.47406123837493,166.59348484848485,167.4198484848485,165.59278661415928,166.18030303030304,163.73181818181817,165.93545454545455,166.970059341432,0.5150271287286269
7,169.7,0.0,0.29375820807188346,MTLRP,167.85133396564765,168.20030303030302,169.48575757575756,166.970059341432,167.55757575757576,166.18030303030304,167.4198484848485,,0.4196684412056976
0,2449.0,0.0,5.1938525056223845,BELU,,,,,,,,1959.2,
1,2476.8888888888887,9064.5,5.1938525056223845,BELU,2454.1938525056225,2457.366666666667,2474.1,1959.2,2449.0,0,,2466.501183877644,0.9644207799303651
2,2509.848484848485,23390.0,5.1938525056223845,BELU,2482.0827413945112,2486.7767676767676,2506.5525252525254,2466.501183877644,2476.8888888888887,2449.0,2474.1,,0.44763970550158594
3,2522.5252525252527,20738.0,5.1938525056223845,BELU,,,,,2509.848484848485,2476.8888888888887,2506.5525252525254,,
4,2537.7373737373737,13805.0,5.1938525056223845,BELU,,,,,2522.5252525252527,2509.848484848485,,2527.349668726129,
5,2580.838383838384,74593.0,5.1938525056223845,BELU,2542.931226242996,2550.6676767676768,2576.528282828283,2527.349668726129,2537.7373737373737,2522.5252525252527,,2570.450678827139,0.3954926980822665
6,2618.868686868687,129365.0,5.1938525056223845,BELU,2586.0322363440064,2592.247474747475,2615.0656565656564,2570.450678827139,2580.838383838384,2537.7373737373737,2576.528282828283,2608.480981857442,0.4188991604598925
7,2659.4343434343436,85843.0,5.1938525056223845,BELU,2624.0625393743094,2631.038383838384,2655.3777777777777,2608.480981857442,2618.868686868687,2580.838383838384,2615.0656565656564,2649.046638423099,0.40662649493791053
8,2700.0,0.0,5.1938525056223845,BELU,2664.628195939966,2671.6040404040405,2695.9434343434345,2649.046638423099,2659.4343434343436,2618.868686868687,2655.3777777777777,,0.40662649493791053
0,67.12,0.0,0.2587519541654349,ISKJ,,,,,,,,53.696000000000005,
1,70.99272727272728,147079.5,0.2587519541654349,ISKJ,67.37875195416544,68.28181818181818,70.60545454545455,53.696000000000005,67.12,0,,70.21818181818182,0.835880603362884
2,74.86545454545455,76644.0,0.2587519541654349,ISKJ,71.25147922689271,72.15454545454546,74.47818181818182,70.21818181818182,70.99272727272728,67.12,70.60545454545455,74.0909090909091,0.3485517658538178
3,79.81393939393939,383563.0,0.2587519541654349,ISKJ,75.12420649961999,76.35000000000001,79.3190909090909,74.0909090909091,74.86545454545455,70.99272727272728,74.47818181818182,78.82424242424243,0.3148693400784194
4,82.82606060606061,123280.0,0.2587519541654349,ISKJ,80.07269134810483,80.71757575757576,82.52484848484849,78.82424242424243,79.81393939393939,74.86545454545455,79.3190909090909,82.22363636363636,0.4244956374363699
5,87.1290909090909,514792.0,0.2587519541654349,ISKJ,83.08481256022604,84.1169696969697,86.69878787878787,82.22363636363636,82.82606060606061,79.81393939393939,82.52484848484849,86.26848484848485,0.3077560078800802
6,88.42,0.0,0.2587519541654349,ISKJ,87.38784286325634,87.51636363636364,88.2909090909091,86.26848484848485,87.1290909090909,82.82606060606061,86.69878787878787,,0.5852473365857018
0,1028.0,0.0,1.1216838661992095,RMU2,,,,,,,,822.4000000000001,
1,1036.090909090909,8456.5,1.1216838661992095,RMU2,1029.1216838661992,1030.4272727272728,1035.2818181818182,822.4000000000001,1028.0,0,,1033.8475413585106,0.9741295901542031
2,1049.5757575757575,41304.5,1.1216838661992095,RMU2,1037.2125929571082,1040.1363636363635,1048.2272727272727,1033.8475413585106,1036.090909090909,1028.0,1035.2818181818182,1046.8787878787878,0.33567643333803415
3,1069.3535353535353,37289.5,1.1216838661992095,RMU2,1050.6974414419567,1055.509090909091,1067.3757575757575,1046.8787878787878,1049.5757575757575,1036.090909090909,1048.2272727272727,,0.3036779772210127
4,1072.949494949495,38430.0,1.1216838661992095,RMU2,,,,,1069.3535353535353,1049.5757575757575,1067.3757575757575,1070.7061272170965,
5,1086.4343434343434,65969.0,1.1216838661992095,RMU2,1074.071178815694,1076.9949494949494,1085.0858585858587,1070.7061272170965,1072.949494949495,1069.3535353535353,,1083.7373737373737,0.33567643333805
6,1090.9292929292928,71390.5,1.1216838661992095,RMU2,1087.5560273005426,1087.7828282828282,1090.479797979798,1083.7373737373737,1086.4343434343434,1072.949494949495,1085.0858585858587,1088.6859251968945,0.5831810507518501
7,1097.2222222222222,68556.0,1.1216838661992095,RMU2,1092.050976795492,1092.8171717171717,1096.5929292929293,1088.6859251968945,1090.9292929292928,1086.4343434343434,1090.479797979798,1094.9788544898238,0.4740289765774774
8,1117.0,0.0,1.1216838661992095,RMU2,1098.3439060884214,1103.1555555555556,1115.0222222222221,1094.9788544898238,1097.2222222222222,1090.9292929292928,1096.5929292929293,,0.28791949582587745
0,555.4525252525253,46115.0,0.8618700425761656,LSRG,,,,,,,,,
1,557.2060606060606,44367.5,0.8618700425761656,LSRG,,,,,555.4525252525253,0,,555.4823205209083,
2,561.2141414141414,188727.0,0.8618700425761656,LSRG,558.0679306486368,558.4084848484849,560.8133333333333,555.4823205209083,557.2060606060606,555.4525252525253,,559.490401328989,0.5169537805704438
3,569.230303030303,395513.5,0.8618700425761656,LSRG,562.0760114567175,563.6189898989899,568.4286868686869,559.490401328989,561.2141414141414,557.2060606060606,560.8133333333333,567.5065629451507,0.37558649630902285
4,577.7474747474747,83609.0,0.8618700425761656,LSRG,570.0921730728792,571.7854545454545,576.8957575757576,567.5065629451507,569.230303030303,561.2141414141414,568.4286868686869,,0.3655532768303389
0,11820.0,0.0,10.268893203113029,SPU2,,,,,,,,9456.0,
1,11953.171717171717,16615.0,10.268893203113029,SPU2,11830.268893203112,11859.951515151515,11939.854545454546,9456.0,11820.0,0,,11926.537373737374,0.961855922098734
2,11998.949494949495,14838.0,10.268893203113029,SPU2,11963.44061037483,11966.90505050505,11994.371717171716,11926.537373737374,11953.171717171717,11820.0,11939.854545454546,11978.411708543268,0.5695559910587494
3,12082.181818181818,12935.0,10.268893203113029,SPU2,12009.218388152607,12023.91919191919,12073.858585858587,11978.411708543268,11998.949494949495,11953.171717171717,11994.371717171716,12061.644031775591,0.3997729686490949
4,12152.929292929293,22977.0,10.268893203113029,SPU2,12092.45071138493,12103.406060606061,12145.854545454546,12061.644031775591,12082.181818181818,11998.949494949495,12073.858585858587,12132.391506523067,0.4308767710197748
5,12232.0,0.0,10.268893203113029,SPU2,12163.198186132406,12176.650505050506,12224.092929292929,12132.391506523067,12152.929292929293,12082.181818181818,12145.854545454546,,0.4092939666005204
0,4.74,0.0,0.01062251426399629,NMTP,,,,,,,,3.7920000000000003,
1,4.790909090909091,36367.5,0.01062251426399629,NMTP,4.750622514263997,4.755272727272727,4.785818181818182,3.7920000000000003,4.74,0,,,0.9669249751602618
2,4.822727272727273,36792.0,0.01062251426399629,NMTP,,,,,4.790909090909091,4.74,4.785818181818182,,
3,4.8577272727272724,64861.5,0.01062251426399629,NMTP,,,,,4.822727272727273,4.790909090909091,,4.83648224419928,
4,4.921363636363636,40411.0,0.01062251426399629,NMTP,4.868349786991269,4.876818181818182,4.914999999999999,4.83648224419928,4.8577272727272724,4.822727272727273,,4.900118607835643,0.45979078027998016
5,5.010454545454545,175518.0,0.01062251426399629,NMTP,4.931986150627632,4.948090909090909,5.001545454545454,4.900118607835643,4.921363636363636,4.8577272727272724,4.914999999999999,4.989209516926552,0.3935833886055944
6,5.055,0.0,0.01062251426399629,NMTP,5.021077059718541,5.023818181818181,5.050545454545454,4.989209516926552,5.010454545454545,4.921363636363636,5.001545454545454,,0.5419025962939816
0,74.56,0.0,0.09846831485296365,TRMK,,,,,,,,59.648,
1,75.39777777777778,70050.5,0.09846831485296365,TRMK,74.65846831485297,74.81133333333334,75.314,59.648,74.56,0,,75.20084114807185,0.9630346498208328
2,76.49333333333334,134183.0,0.09846831485296365,TRMK,75.49624609263074,75.72644444444444,76.38377777777778,75.20084114807185,75.39777777777778,74.56,75.314,76.27422222222222,0.3470212267987611
3,77.46,27180.0,0.09846831485296365,TRMK,76.5918016481863,76.78333333333333,77.36333333333333,76.27422222222222,76.49333333333334,75.39777777777778,76.38377777777778,77.26306337029406,0.379525343484838
4,77.84666666666666,34835.0,0.09846831485296365,TRMK,77.55846831485296,77.576,77.80799999999999,77.26306337029406,77.46,76.49333333333334,77.36333333333333,77.64973003696073,0.558176438417343
5,78.29777777777778,45957.0,0.09846831485296365,TRMK,77.94513498151963,77.982,78.25266666666667,77.64973003696073,77.84666666666666,77.46,77.80799999999999,,0.5205148241733888
6,78.62,47674.0,0.09846831485296365,TRMK,,,,,78.29777777777778,77.84666666666666,78.25266666666667,78.42306337029407,
7,80.10222222222222,89996.0,0.09846831485296365,TRMK,78.71846831485297,79.06466666666667,79.95400000000001,78.42306337029407,78.62,78.29777777777778,,79.80577777777778,0.3060245025006317
8,80.55333333333333,102643.0,0.09846831485296365,TRMK,80.20069053707519,80.23755555555556,80.50822222222222,79.80577777777778,80.10222222222222,78.62,79.95400000000001,80.3563967036274,0.5884383765957618
9,80.94,0.0,0.09846831485296365,TRMK,80.6518016481863,80.66933333333333,80.90133333333333,80.3563967036274,80.55333333333333,80.10222222222222,80.50822222222222,,0.558176438417343
0,17.8,0.0,0.05524651586111924,KZOSP,,,,,,,,14.240000000000002,
1,18.03757575757576,80843.0,0.05524651586111924,KZOSP,17.85524651586112,17.87127272727273,18.013818181818184,14.240000000000002,17.8,0,,,0.9601044478039158
2,18.173333333333336,83007.0,0.05524651586111924,KZOSP,,,,,18.03757575757576,17.8,18.013818181818184,18.062840301611097,
3,19.072727272727274,556214.0,0.05524651586111924,KZOSP,18.228579849194453,18.443151515151516,18.98278787878788,18.062840301611097,18.173333333333336,18.03757575757576,,18.892848484848486,0.2967836291278401
4,19.48,0.0,0.05524651586111924,KZOSP,19.127973788588392,19.194909090909093,19.439272727272726,18.892848484848486,19.072727272727274,18.173333333333336,18.98278787878788,,0.4915465567717666
0,75.04242424242425,956557.5,0.2001198223092007,RNFT,,,,,,,,60.0339393939394,
1,76.2060606060606,2322441.5,0.2001198223092007,RNFT,75.24254406473345,75.39151515151515,76.08969696969697,60.0339393939394,75.04242424242425,0,,75.80582096144221,0.9518759947684241
2,77.27272727272727,3595046.0,0.2001198223092007,RNFT,76.40618042836981,76.5260606060606,77.1660606060606,75.80582096144221,76.2060606060606,75.04242424242425,76.08969696969697,76.87248762810887,0.4854288421789376
3,78.0,4954739.0,0.2001198223092007,RNFT,77.47284709503647,77.49090909090908,77.92727272727272,76.87248762810887,77.27272727272727,76.2060606060606,77.1660606060606,77.5997603553816,0.5777389776808399
4,79.6,0.0,0.2001198223092007,RNFT,78.2001198223092,78.48,79.44,77.5997603553816,78.0,77.27272727272727,77.92727272727272,,0.4022843209241485
0,555.5,0.0,1.5188770861209158,AQUA,,,,,,,,444.40000000000003,
1,578.2777777777778,204205.0,1.5188770861209158,AQUA,557.0188770861209,562.3333333333334,576.0,444.40000000000003,555.5,0,,573.7222222222223,0.8759582462745229
2,593.2777777777778,338074.5,1.5188770861209158,AQUA,579.7966548638988,582.7777777777778,591.7777777777778,573.7222222222223,578.2777777777778,555.5,576.0,590.240023605536,0.41898428853873326
3,602.1666666666666,136289.5,1.5188770861209158,AQUA,594.7966548638988,595.9444444444445,601.2777777777777,590.240023605536,593.2777777777778,578.2777777777778,591.7777777777778,599.1289124944248,0.4648161182587377
4,610.5,0.0,1.5188770861209158,AQUA,603.6855437527876,604.6666666666666,609.6666666666666,599.1289124944248,602.1666666666666,593.2777777777778,601.2777777777777,,0.4789628447205055
0,60.6,0.0,0.0939915589802138,RTKMP,,,,,,,,48.480000000000004,
